sample_index,stamp,residual_x_m,residual_y_m,residual_z_m,residual_roll_rad,residual_pitch_rad,residual_yaw_rad,translation_residual_m,rotation_residual_deg,arm_before_dt_s,arm_after_dt_s,arm_alpha,head_id2_reprojection_error_px,head_id2_distance_m,head_id2_view_angle_deg
25,1779374891.423188925,-0.000299799133,-0.00236287049,-0.00836911337,0.00647457644,0.0106753218,-0.00512616058,0.00870144213,0.77330235,0.00568151474,0.0276699066,0.170353002,0.0744084331,0.873917569,19.8815986
26,1779374891.456544638,0.00192880454,0.000669814126,-0.00564174275,0.0198388265,-0.00572580219,0.000810543425,0.00599984993,1.18398762,0.00568580627,0.0276658535,0.170480459,0.242218477,0.875010748,20.5232572
27,1779374891.489900351,0.00311112938,0.0023132416,-0.00206392113,-0.0104223664,-0.00587385138,0.0127601787,0.00439203633,1.00218494,0.00568985939,0.027661562,0.170603205,0.18790989,0.879275216,18.8507138
28,1779374891.523256302,9.15680166e-05,0.000679056845,-0.0105505872,0.00327957664,-0.0114365154,0.00825073966,0.0105728138,0.829551505,0.00569438934,0.0276572704,0.17073781,0.349962568,0.87206613,19.7856146
29,1779374891.656679153,5.78816049e-05,-0.000935488851,-0.00953464772,0.02930558,-0.00878960728,0.000843728968,0.00958060524,1.75364972,0.00571155548,0.0276396275,0.171254959,0.287382865,0.871517885,21.8061295
30,1779374891.690034866,0.000133978714,-0.00246240986,-0.00808117983,0.0114313741,-0.0262191798,-0.00326473759,0.0084490757,1.64946202,0.00571608543,0.0276350975,0.171390785,0.263317803,0.871260918,20.7519643
31,1779374891.723390579,0.00153359382,-0.000479784474,-0.0114700033,0.011478161,0.0122432891,0.000954295454,0.0115820153,0.963109481,0.00572061539,0.0276305676,0.171526611,0.201967924,0.871662521,20.8910355
32,1779374891.756746054,0.00296436777,-0.00233928391,-0.00272111443,-0.0120452671,0.0180430509,-0.000766535738,0.00465448056,1.24376419,0.00572490692,0.027626276,0.171655288,0.0580858089,0.878256241,20.0059904
33,1779374891.790101767,-0.00051872037,-0.00131153926,-0.00879390712,0.0157114349,-0.0360723258,0.00630761065,0.00890629039,2.28311124,0.00572943687,0.0276212692,0.17179357,0.19989775,0.868367584,20.8015053
34,1779374891.823457241,0.00306045366,3.29651105e-05,-0.00387064858,0.0074562683,-0.0022345343,0.0100394003,0.00493450947,0.72785632,0.00573420525,0.0276169777,0.171934089,0.276390991,0.876258077,20.6812171
35,1779374891.890168428,0.00112161163,-0.00189737173,-0.00527688062,0.00264269394,-0.0077943306,-0.001443936,0.0057186975,0.478755428,0.00574326515,0.0276074409,0.172208203,0.198204704,0.869884014,20.8905459
36,1779374891.923524141,0.00185086587,-0.00158781178,-0.000730991156,0.0110159246,-0.00603987718,0.00615722525,0.00254581986,0.801613076,0.00574827194,0.0276026726,0.172357096,0.208696756,0.875483766,21.1338973
37,1779374891.956879616,-0.00113636728,-0.00372967486,-0.00875859051,0.0189831858,-0.0225593098,0.00339393363,0.00958721612,1.70044239,0.0057528019,0.0275979042,0.172494156,0.0775130384,0.867840759,21.5508892
38,1779374891.990235090,0.00332335622,0.00236697392,-0.00110156671,0.0233986403,0.00552108475,0.00546565738,0.00422619348,1.41260784,0.00575757027,0.0275931358,0.172637132,0.0997761284,0.876452251,21.8934489
39,1779374892.023590326,0.00278826054,0.00198900142,-0.00219789788,0.00985068213,0.0211396616,0.00538248746,0.00406955509,1.37138427,0.00576210022,0.0275883675,0.172774195,0.280248475,0.875519151,21.356738
40,1779374892.056946278,0.000542241613,-0.00218772799,-0.00948642694,0.00684137261,-0.00245245103,-0.00446666011,0.00975051157,0.488763385,0.00576758385,0.0275831223,0.172937383,0.194980463,0.868901795,20.9226138
41,1779374892.090302229,0.00194120006,-6.52449232e-05,-0.00695857402,0.015995319,0.0149078353,-0.000836149968,0.00722455999,1.25370829,0.00577282906,0.0275774002,0.173097133,0.313197288,0.869965164,21.8080111
42,1779374892.157014370,0.00329281929,-9.30131599e-05,-0.00492314767,0.000579063823,-0.0046658842,0.00302442161,0.00592357099,0.32030809,0.0391347408,0.0275661945,0.586719521,0.28409646,0.874285017,20.74545
43,1779374892.290438175,0.00166272887,-0.000554704583,-0.00873145374,0.00731891865,0.00623243938,0.00276767538,0.00890565264,0.573158003,0.00579738617,0.0275609493,0.17379123,0.211159519,0.872001811,21.3066794
44,1779374892.323794127,0.00240696149,0.00323913708,-0.00497053261,0.00995465608,-0.00097058264,0.0104387344,0.00640247352,0.828324164,0.00579500198,0.0275633335,0.173719758,0.211159519,0.872001811,21.3066794
45,1779374892.390505791,0.0019318023,-0.00121805888,-0.00234084821,-0.010186217,-0.020694611,0.00377285651,0.00327033606,1.33912922,0.00579023361,0.0275678635,0.173578055,0.0278786407,0.87164087,20.2028841
46,1779374892.423861742,0.00205517449,-0.00210421763,-0.0004973659,0.00495784221,0.0346485685,-0.00708563279,0.0029830935,2.04611699,0.00578808784,0.0275704861,0.17351125,0.125538263,0.873970321,21.7833003
47,1779374892.457217693,8.78919203e-05,-0.0023629966,-0.00764754984,0.0180016405,-0.0209652649,-0.00638213621,0.0080047796,1.6249522,0.00578546524,0.0275728703,0.173433871,0.0981218777,0.866097863,21.8386801
48,1779374892.490573645,0.000424170464,-0.00217183881,0.00124607951,0.00664747432,-0.0161099379,0.00298800722,0.00253959024,1.01309438,0.00578308105,0.0275752544,0.173362399,0.203878043,0.870619056,21.4779562
49,1779374892.523929596,0.00201731739,-0.000961528549,-0.00108067599,0.000803878369,0.0304324425,-0.0025608103,0.002482331,1.75041891,0.00578069687,0.0275776386,0.173290927,0.118640487,0.872734998,21.8967997
50,1779374892.557285309,0.00305175489,0.00183199674,0.00034626812,0.00761872143,-0.00926866925,0.00326596538,0.0035762161,0.712451018,0.00577807426,0.0275804996,0.173211069,0.189276633,0.87254287,21.53547
51,1779374892.590641260,-0.00240479184,0.000283400234,0.00124007982,0.0054666447,-0.0203843795,0.000136272917,0.00272050316,1.20923377,0.00577545166,0.0275828838,0.173133688,0.111783485,0.864720175,22.0087908
52,1779374892.623997211,0.00320245481,7.57689614e-05,0.00146319863,0.0176810194,0.0338622756,-0.00568666577,0.00352170527,2.21284158,0.00577306747,0.027585268,0.173062216,0.196486341,0.872772557,22.9491413
53,1779374892.657352924,0.00301663735,0.00175806268,-0.00136005413,0.00401408214,0.0283226945,0.00565672946,0.0037470832,1.67072613,0.00577044487,0.027588129,0.172982361,0.109211412,0.871281114,22.0930259
54,1779374892.690708876,0.00119607104,-0.00134788812,-0.00900504683,0.0013455842,-0.0132041574,0.00096023115,0.00918358627,0.762448211,0.00576782227,0.0275907516,0.172903742,0.205592564,0.862631064,21.5066255
55,1779374892.724064589,0.00183602896,0.000102093856,-0.00759265596,0.0163337291,0.00454594976,0.0040312421,0.0078121604,0.998504974,0.00576496124,0.0275936127,0.172817977,0.155152124,0.863442962,22.4215001
56,1779374892.757420540,0.00043501491,-0.00206592982,-0.00922022529,0.00229119119,-0.0117996721,0.00082791121,0.0094588508,0.690330346,0.00576233864,0.0275962353,0.172739358,0.204580302,0.862443848,21.5776516
57,1779374892.890843868,0.00223954202,-0.000693108717,-0.00764793194,-0.028546415,-0.00054268146,0.00389084658,0.00799917565,1.65100451,0.00575113297,0.0276074409,0.172403442,0.10191049,0.860657209,20.6826483
58,1779374892.924199581,0.000366857888,-0.00419300353,-0.00542586185,0.00898657477,0.00453746102,-0.00326090646,0.006867011,0.606308989,0.00574827194,0.0276107788,0.172315213,0.346983076,0.860714251,23.2235631
59,1779374892.957555532,0.000604017481,-0.00332681697,-0.00715026936,0.00298215332,-0.00485024899,-1.47063752e-05,0.00790941845,0.326225736,0.0057451725,0.0276134014,0.172224763,0.18603025,0.859689721,22.7888482
60,1779374892.990911245,0.00121704657,-0.0029947321,-0.00417228683,0.0155690465,0.0205216397,-0.00819164323,0.00527802994,1.54872084,0.00574231148,0.0276165009,0.172137767,0.171130192,0.859542594,23.9125785
61,1779374893.090977192,0.00345060078,-0.000321213534,0.00266901589,-0.040004708,0.00222354341,0.00819277732,0.00437418218,2.34313989,0.00573158264,0.0276272297,0.171816148,0.104202609,0.864101118,21.0130345
62,1779374893.291106939,0.00224291583,0.000405507798,-0.00298859487,-0.00359933131,0.0314510545,-0.0023952546,0.00375856453,1.81895941,0.0390667915,0.0276470184,0.585587775,0.0933344642,0.855990117,24.2064276
63,1779374893.391171455,0.000760277806,-0.000304013918,-0.0061091661,0.00444372473,-0.0214659536,0.00563899093,0.00616379407,1.29687585,0.00570368767,0.0276529789,0.170990937,0.281339816,0.848561634,24.3587633
64,1779374893.591299534,0.00253119562,-0.000222417227,-0.00151451106,0.0207158682,-0.00469272785,0.00724500755,0.00295806769,1.28585188,0.00569105148,0.0276656151,0.170612117,0.174086026,0.849575621,26.3039509
65,1779374893.658008814,0.00265561647,0.000270560497,-0.000555819852,-0.025006746,0.00341051554,0.00560388608,0.0027266165,1.48126213,0.0390436649,0.0276696682,0.585245304,0.0928253531,0.852180574,24.0437564
66,1779374893.691363335,0.00060655727,-0.00223772412,-0.00674367507,0.0049261852,-0.001177064,0.00101960172,0.00713109209,0.29601668,0.0056848526,0.027671814,0.17042628,0.184989937,0.845578391,25.767189
67,1779374893.724718094,0.000693708467,-0.00142195082,-0.00376168746,0.0058148432,-0.00615217114,0.00871100476,0.0040808661,0.695956754,0.00568294525,0.0276737213,0.1703691,0.190464594,0.845324663,25.8716721
68,1779374893.758072615,0.000635080152,-0.000415631768,-0.000992940641,0.0274816332,-0.00428049443,0.00119863276,0.00124980306,1.5950465,0.00568079948,0.0276756287,0.170305989,0.209173224,0.84516645,27.2400737
69,1779374893.791426897,0.00104884204,-0.000176178216,-0.00249243168,0.0270065312,0.00272062846,0.000204841895,0.00270985684,1.5552364,0.00567865372,0.0276780128,0.170240444,0.349035549,0.84487808,27.6462897
70,1779374893.824781418,0.000517174678,-0.0008451247,-0.00719479664,0.0149237946,0.00125385308,0.00696065475,0.00726269951,0.946235084,0.00567650795,0.0276799202,0.170177332,0.231696246,0.838372568,27.0782518
71,1779374893.858135700,0.000657798398,-0.000782393386,-0.00485757209,0.0105345382,0.00284724389,0.00322789642,0.00496395455,0.652021461,0.00567436218,0.0276823044,0.170111788,0.141143862,0.839296081,27.1886567
72,1779374893.891490221,0.000726917439,-0.00106161814,-0.00525170296,0.00482855702,-0.00622817506,0.000167473931,0.00540701637,0.451631688,0.00567221642,0.0276844501,0.17004746,0.251806379,0.838768994,27.0352941
73,1779374893.958199024,0.00186960768,-0.00246463216,-0.00614758236,0.015704752,0.00769474357,-0.00306376361,0.00688205009,1.0172784,0.039024353,0.0276885033,0.584960009,0.0986785358,0.836143777,28.615979
74,1779374893.991553545,0.00155746259,-0.0022403284,-0.00498055241,0.0125417911,0.00345416458,0.00202312579,0.00567896675,0.754306747,0.00566601753,0.027690649,0.169861623,0.0930257328,0.834694585,28.7856085
75,1779374894.024894714,0.00154379544,-0.000673945481,-0.00533909518,0.0273744332,0.00453669097,0.000739681561,0.00559852161,1.59039739,0.00565052032,0.0277056694,0.169399454,0.357995808,0.832876328,29.7428197
76,1779374894.058265448,0.00205618963,1.78133733e-05,-0.00569377012,0.0187121495,0.0016260085,0.0031768546,0.00605369732,1.09145204,0.00566506386,0.0276913643,0.169834247,0.367872573,0.832653623,29.3214686
77,1779374894.091635942,0.00193085042,-0.00117826529,-0.00485071803,0.0215449801,0.0111508157,-0.00109496719,0.00535219187,1.39138623,0.00567913055,0.0276772976,0.170255956,0.228052093,0.831945977,30.0119128
78,1779374894.125006676,0.000965547612,-0.000762271526,-0.00362872908,0.00423895693,-0.00260390359,0.00428325075,0.00383158124,0.376129694,0.00569343567,0.0276629925,0.170684812,0.11055033,0.831921036,29.0789164
79,1779374894.158377171,0.00101666933,-0.00113336333,-0.00575925448,0.0273473567,0.0108783307,0.00198315382,0.00595710845,1.69012731,0.00570750237,0.0276486874,0.171107744,0.113988347,0.829406939,30.6376041
80,1779374894.191748142,0.00151844199,-0.000724909419,-0.00524867128,0.0125863168,0.0259373748,-0.00304714217,0.0055117792,1.66103208,0.00572228432,0.0276341438,0.171549672,0.200074434,0.82853711,30.2348243
81,1779374894.225118876,-0.00280173066,-0.00267964358,0.00229107811,-0.0212919648,0.000637298504,-0.00699954136,0.00450324587,1.28468777,0.00573658943,0.0276198387,0.171978529,0.393518072,0.824984673,28.7326021
82,1779374894.258489847,0.00150946271,-0.00119537819,-0.00662627801,-0.0142679279,-0.00905026822,0.00463718255,0.00690035991,1.00387795,0.00575113297,0.0276122093,0.172378802,0.202479823,0.824497323,28.3466012
83,1779374894.291860819,-0.00166729463,0.00345176848,0.00756790331,0.0172195295,0.0119071246,0.00323154966,0.00848338007,1.2137171,0.00575876236,0.0276045799,0.172607478,0.091942874,0.827129404,30.9762054
84,1779374894.325232029,0.00253062786,0.00275307259,0.00158635679,0.00728260341,0.00592970631,0.00959464265,0.00406202091,0.769247632,0.00576663017,0.0275964737,0.172844535,0.203285832,0.829535862,29.7692882
85,1779374894.358603001,0.00125208226,-0.00134737252,-0.0052197154,0.0211132667,0.0203877613,-0.00491800003,0.00553430678,1.70508386,0.00577449799,0.0275888443,0.173079122,0.33180669,0.821048063,30.9939146
86,1779374894.391974211,0.00389805254,0.00289238989,-0.00241688307,-0.00394210371,-0.0184772703,0.0235616932,0.00542236634,1.73039238,0.0057823658,0.0275809765,0.173314944,0.098615286,0.82365984,28.9551055
87,1779374894.458716869,-0.000789644394,-9.60976408e-05,0.00503074751,-0.0243780678,-0.019890164,0.00868268473,0.0050932498,1.87007125,0.0391616821,0.027564764,0.586898964,0.124195764,0.816336034,28.9272936
88,1779374894.492088079,-0.0013125385,-0.00142768249,0.00315939305,-0.000735569458,0.0184967016,-0.00818647009,0.00370712814,1.15970865,0.00580644608,0.0275568962,0.174036702,0.303503266,0.813120516,30.8142045
89,1779374894.525459766,-0.000929176258,0.000657152879,0.00408087045,0.00264983837,-0.00491770951,0.00570731401,0.00423659322,0.457573951,0.00581479073,0.02754879,0.174285571,0.0746602616,0.813780555,30.5252176
90,1779374894.558831215,-0.00120386128,0.000632383674,0.00224294521,-0.00381812509,0.0202307369,-0.0037307463,0.00262297432,1.19880964,0.00582265854,0.0275406837,0.174522639,0.293293785,0.812500998,30.5368274
91,1779374894.592202902,0.00221622064,2.52859476e-05,-0.00783829765,0.0137818408,0.0205528809,0.000498296638,0.00814562357,1.41812361,0.00583100319,0.0275323391,0.174772753,0.288005727,0.812208747,30.6539691
92,1779374894.658946276,-0.00165340897,0.000298838877,0.00499337709,0.00351031941,0.0235513337,-0.00346298067,0.00526847992,1.37865111,0.00584745407,0.0275158882,0.175265836,0.277510512,0.811622665,30.8893026
93,1779374894.725689888,-0.00175206886,-0.000991184775,0.00604784018,0.00486594785,0.0244992303,-0.00456689211,0.00637405392,1.45484605,0.00586414337,0.0274994373,0.175764808,0.267162055,0.811034678,31.1259723
94,1779374894.759062052,-0.0007702344,-0.000640975288,0.00484521394,-0.0201507913,-0.0115171711,0.00158323482,0.00494774782,1.33291985,0.00587272644,0.0274906158,0.176023325,0.457767773,0.808854504,29.236403
95,1779374894.859178305,-0.00267523565,-0.00322047851,0.00189791519,-0.000474752292,0.017060711,-0.0111710889,0.00459678689,1.16873065,0.00589823723,0.0274653435,0.176786697,0.268130561,0.80497036,30.647608
96,1779374894.892550468,-0.00224288561,-0.000657645547,0.0039353824,0.00626885391,-0.0146965275,0.00104879789,0.00457714629,0.917424104,0.0059068203,0.027456522,0.177045221,0.288490348,0.80584334,30.2803163
97,1779374894.925922871,-0.00180136121,-0.00243751491,0.00482213717,-0.00215893073,-0.00178213978,-0.0010970248,0.00569555862,0.172273341,0.0059158802,0.0274479389,0.177314239,0.215000104,0.807823717,30.097661
98,1779374894.959295273,-0.00129213916,-0.00267999791,0.00776874691,-0.0297458721,0.00161525384,-0.00606523124,0.00831898077,1.74184162,0.00592446327,0.0274391174,0.177572765,0.164432608,0.808819364,28.5948528
99,1779374895.026041746,-0.00191083371,-0.00413337127,0.00458566905,-0.00617492565,0.0101081332,-0.0097117545,0.00646253852,0.877621429,0.00594353676,0.0274202824,0.178143178,0.0821198343,0.806216035,30.083114
100,1779374895.092781067,-0.00190951399,-0.0035828986,0.00790955348,-0.023069572,-0.00714923673,-0.00375826315,0.00889069414,1.4004585,0.00595569611,0.027408123,0.178507625,0.177724377,0.807917552,28.816513
101,1779374895.126150846,-0.00211591219,-0.00399637654,-7.8841693e-05,-0.00825329219,-0.0172177024,0.00129459082,0.00452264589,1.09649524,0.00596165657,0.0274021626,0.178686275,0.0907481276,0.801538958,29.4322036
102,1779374895.159520864,-0.00188345832,-0.00311910107,0.000291388925,-0.00615932094,-0.0200161199,0.000133485406,0.00365528579,1.19993301,0.00596785545,0.0273959637,0.178872072,0.0907481276,0.801538958,29.4322036
103,1779374895.192890882,-0.00210056183,-0.00307589223,0.00572927275,-0.012377936,0.0319495642,-0.0135829881,0.00683359636,2.11178713,0.00597405434,0.0273895264,0.179059148,0.132804583,0.806141421,30.1148668
104,1779374895.259631634,-0.00211840318,-0.00309812094,0.00807281301,-0.0150140033,-0.000450450404,-0.00443575012,0.00890260048,0.897368027,0.00598788261,0.0273809433,0.179445409,0.323794282,0.806875986,29.7632554
105,1779374895.293001890,-0.001956261,-0.00424763905,0.00832722342,-0.0165062975,0.0245738604,-0.0147018832,0.0095504997,1.89377749,0.00598931313,0.0273799896,0.179485714,0.143078618,0.805565749,30.3702544
106,1779374895.326372623,-0.00212122772,-0.00376878909,0.00812686949,-0.010694544,0.0217810254,-0.0148915012,0.00920594297,1.6312131,0.00599074364,0.0273783207,0.179529866,0.148484561,0.805277032,30.4983494
107,1779374895.359743357,-0.00191148274,-0.00139761077,0.00531216315,-0.0126349123,0.0162958744,-0.00392196016,0.00581602608,1.20263596,0.00599241257,0.0273766518,0.17957988,0.450575678,0.804827889,29.97991
108,1779374895.393114328,-0.00150200578,-0.000366678491,0.00645945345,-0.0267618628,-0.0233172912,0.00192890901,0.00664191338,2.0367131,0.00599431992,0.0273752213,0.179634472,0.138733024,0.80235318,28.4092337
109,1779374895.426485300,-0.00181041377,-2.52539482e-05,0.00549094823,-0.00291225039,-0.00268362618,0.00258130792,0.00578175996,0.270847291,0.00599575043,0.0273735523,0.179678625,0.184961842,0.802188772,29.5916442
110,1779374895.459856510,-0.00135600878,0.000466190681,0.0124340454,-0.0166199572,0.0183600388,0.000320804249,0.0125164523,1.41905918,0.00599765778,0.027371645,0.179735784,0.240972362,0.809004347,29.2217559
111,1779374895.493227720,-0.00380725521,-0.00314801107,0.00517152549,-0.00238339731,0.00634384367,-0.00499150351,0.00715191176,0.482238677,0.00599956512,0.0273702145,0.179790373,0.286759247,0.801900067,30.0457777
112,1779374895.526599407,-0.00376974277,-0.00607057154,0.00635982264,0.00709194698,0.00597427436,-0.01463689,0.00956609343,0.992766096,0.00600147247,0.0273678303,0.179850101,0.073103672,0.800936312,30.9072489
113,1779374895.559970856,-0.0031205415,-0.00601850922,0.0153578526,-0.0133768874,-0.00795613625,-0.011359289,0.0167876106,1.10400309,0.00600361824,0.0273661613,0.179911834,0.171500149,0.809117912,29.8448308
114,1779374895.626714706,-0.00236799285,-0.00192728601,0.0118552772,-0.00466148151,-0.00792531332,-0.00209260343,0.0122421166,0.540281247,0.00600790977,0.0273616314,0.180041726,0.119387196,0.806494308,29.8765291
115,1779374895.793576002,-0.00394891143,-0.00175243891,0.008981052,-0.00266965917,-0.00159076015,-0.0165856741,0.00996615466,0.966826483,0.0060198307,0.0273501873,0.180396388,0.288729476,0.807847804,29.9079963
116,1779374895.893694639,-0.00201341344,-0.000827773951,0.00824400747,-0.0182905881,-0.00475729076,-0.0120331375,0.00852658798,1.2836989,0.00602793694,0.0273425579,0.180636726,0.218259739,0.809496678,28.7395211
117,1779374895.993814230,-0.00227377589,-0.00403111712,0.00662301482,-0.0175417945,-0.00870470376,-0.00631796464,0.00807986926,1.17896157,0.00603628159,0.0273342133,0.180886787,0.342323127,0.809802551,29.4452601
118,1779374896.027187824,-0.00161367733,-0.00461395303,0.0114751209,-0.0149459391,0.00907962778,-0.0134461381,0.0124728071,1.26391343,0.00603938103,0.0273311138,0.180979666,0.358742011,0.813999667,30.2229052
119,1779374896.060555220,-0.00204731132,-0.00657440292,0.0112177807,-0.00761129542,0.0165900898,-0.0177755002,0.0131625553,1.45978504,0.00603628159,0.0273344517,0.180885494,0.0833109649,0.81285107,31.1977809
120,1779374896.127289772,-0.00201622704,-0.00645012645,0.00967171632,-0.0149290736,0.0157103411,-0.017922845,0.011798788,1.61134683,0.0394001007,0.0273416042,0.590337043,0.296906294,0.814245002,30.7499857
121,1779374896.160657406,-0.00200550231,-0.00510390752,0.00814467087,-0.0138312816,-0.00993690664,-0.0110389793,0.00981873592,1.16284396,0.00602602959,0.0273447037,0.180578279,0.0917167517,0.815439903,30.2311409
122,1779374896.194024801,-0.00309340668,-0.00571011582,0.00463545551,0.00142074554,0.00510360178,-0.0139444345,0.00797884924,0.854672756,0.00602269173,0.02734828,0.180476966,0.226715718,0.814387486,31.1505502
123,1779374896.227392435,-0.00181599472,-0.00265637057,0.00406771958,0.00446378194,-0.00202133758,-0.00917313378,0.00518656765,0.595869326,0.00601935387,0.0273523331,0.180373077,0.275264386,0.813595155,31.2455192
124,1779374896.260760069,-0.000728488569,-0.00184386184,0.00595204133,-0.0253204474,-0.0297295696,0.00360356734,0.00627354111,2.24695761,0.00601530075,0.0273427963,0.180325057,0.168796154,0.817469292,29.3376106
125,1779374896.294127703,-0.00140201611,-0.000862831057,-0.000389373937,-0.00339158843,-0.00960675634,0.00300570349,0.00169166742,0.608595794,0.00602483749,0.0273330212,0.180612238,0.269914465,0.815676747,30.4142982
126,1779374896.327495575,-0.000910812263,-0.000166066004,0.00361696595,-0.0155350228,-0.0377065201,0.00985778937,0.00373357732,2.40389399,0.00603485107,0.0273230076,0.180912424,0.0541387427,0.818326191,29.4658069
127,1779374896.360863209,0.0024831875,-0.00187475332,-0.00565612972,-0.000405192228,-0.0168216394,0.0084633717,0.00645544139,1.07917083,0.00604462624,0.0273132324,0.181205463,0.10663613,0.816976767,29.8939303
